date,open,high,low,close,volume,l2jbl,主力净额,净流入额,env_level,env_score,env_ok,accum,accum_ok,accum_score,f_signal,washout,washout_turn,launch_raw,launch_turn,dist_score,caution,reduce_trend,reduce_band,escape_top,take_profit,l2_flow,l2_flow_raw,l2_strong,l2_source,position,ui_state,state,label,entry_ok,exit_ok
2025-06-24,3862.3876,3914.1579,3862.3876,3904.0342,16365618800,0.0060104891132900535,65512.27999999987,703813.67,2,75,1,1.2891926988972732e-14,0,1.4210854715202404e-10,0,0,0,0,0,10,0,0,0,0,0,0.05536631651867981,0.0060104891132900535,0,moneyflow,0.0,0,0,watch,0,0
2025-06-25,3907.0682,3963.0371,3902.1771,3960.0662,18721367100,0.03693681606347124,408418.68999999994,1209666.6800000002,2,75,1,6.445963494486366e-15,0,1.4210854715202404e-10,0,0,0,0,0,10,0,0,0,0,0,0.33289572929955813,0.03693681606347124,1,moneyflow,0.0,0,0,watch,0,0
2025-06-26,3953.1603,3964.482,3945.2589,3946.0195,16531626300,-0.022998545967077053,-253568.89,-331112.01,2,85,1,3.222981747243183e-15,0,1.4210854715202404e-10,0,0,0,0,0,42,0,0,0,0,0,-0.20671377535752833,-0.022998545967077053,0,moneyflow,0.0,0,0,watch,0,0
2025-06-27,3949.7879,3969.2626,3918.2041,3921.7578,19455791300,-0.0032045364601120617,-34853.859999999695,-345288.20999999996,2,85,1,1.6114908736215915e-15,0,1.4210854715202404e-10,0,0,0,0,0,18,0,0,0,0,0,-0.028841428153141002,-0.0032045364601120617,0,moneyflow,0.0,0,0,watch,0,0
2025-06-30,3920.3149,3940.3611,3911.6044,3936.0791,14517023600,-0.012732884679675439,-139034.93999999992,227028.76,2,90,1,8.057454368107958e-16,0,1.4210854715202404e-10,0,0,0,0,0,42,0,0,0,0,0,-0.11488465157746064,-0.012732884679675439,0,moneyflow,0.0,0,0,watch,0,0
2025-07-01,3935.9078,3946.2451,3924.7219,3942.762,12895936200,-0.007425532999213917,-81212.60999999996,-367469.44,2,90,1,4.028727184053979e-16,0,1.4210854715202404e-10,0,0,0,0,0,20,0,0,0,0,0,-0.06712530499198782,-0.007425532999213917,0,moneyflow,0.0,0,0,watch,0,0
2025-07-02,3943.3232,3952.1378,3929.6956,3943.6849,14706306200,-0.009443682700446286,-103245.05999999997,-260809.18,2,90,1,2.0143635920269894e-16,0,1.4210854715202404e-10,0,0,0,0,0,32,0,0,0,0,0,-0.08536279121711317,-0.009443682700446286,0,moneyflow,0.0,0,0,watch,0,0
2025-07-03,3949.3998,3971.616,3945.138,3968.0676,14100400600,0.03283825956246817,361652.72999999986,371350.08999999997,2,90,1,1.0071817960134947e-16,0,1.4210854715202404e-10,0,0,0,0,0,20,0,0,0,0,0,0.29611366858592136,0.03283825956246817,1,moneyflow,0.0,0,0,watch,0,0
2025-07-04,3967.4637,4013.8478,3958.3762,3982.2034,15719713300,-0.01965271146033633,-218003.56000000017,326875.49,2,90,1,5.0359089800674735e-17,0,1.4210854715202404e-10,0,0,0,0,0,52,0,0,0,0,0,-0.2716609973131603,-0.01965271146033633,0,moneyflow,0.0,0,0,watch,0,0
2025-07-07,3977.2881,3979.7481,3956.5663,3965.1746,13113527300,-0.01800824855199111,-198687.22999999998,-292078.44,2,90,1,2.5179544900337367e-17,0,1.4210854715202404e-10,0,0,0,0,0,42,0,0,0,0,0,-0.27925048646283174,-0.01800824855199111,0,moneyflow,0.0,0,0,watch,0,0
2025-07-08,3965.426,4002.269,3965.426,3998.4527,15640289500,0.015809652655638395,175359.5899999999,278935.4,2,90,1,1.2589772450168684e-17,0,1.4210854715202404e-10,0,0,0,0,0,20,0,0,0,0,0,0.24320045887222236,0.015809652655638395,1,moneyflow,0.0,0,0,watch,0,0
2025-07-09,3997.5044,4016.7434,3987.4267,3991.4006,17329379600,-0.009633378623138008,-106885.72999999997,-279611.91,2,90,1,6.294886225084342e-18,0,1.4210854715202404e-10,0,0,0,0,0,40,0,0,0,0,0,-0.1492004866047816,-0.009633378623138008,0,moneyflow,0.0,0,0,watch,0,0
2025-07-10,3993.4196,4032.9829,3992.5242,4010.0243,20977890400,-0.01329728023546905,-148930.98000000016,412278.87,2,95,1,3.147443112542171e-18,0,1.4210854715202404e-10,0,0,0,0,0,52,0,0,0,0,0,-0.21198799691946466,-0.01329728023546905,0,moneyflow,0.0,0,0,watch,0,0
2025-07-11,4011.4652,4065.9419,4010.1052,4014.807,26205277300,-0.003347636763947489,-37462.689999999944,1062084.69,2,100,1,1.5737215562710855e-18,0,1.4210854715202404e-10,0,0,0,0,0,10,0,0,0,0,0,-0.05337204933474905,-0.003347636763947489,0,moneyflow,0.0,0,0,watch,0,0
2025-07-14,4021.2135,4034.9198,4017.6678,4017.6678,20791717500,-0.02356215685056498,-262312.1300000002,-285843.24,4,115,1,7.868607781355427e-19,0,1.671865260612048e-10,0,0,0,0,0,47,0,0,0,0,0,-0.3715781760782813,-0.02356215685056498,0,moneyflow,0.0,0,0,watch,0,0
2025-07-15,4023.9896,4042.6574,3994.2628,4019.0644,19104293100,0.008704034549197097,97017.48999999999,-50282.65999999998,4,110,1,3.9343038906777137e-19,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.1372617735329418,0.008704034549197097,0,moneyflow,0.0,0,0,watch,0,0
2025-07-16,4019.3925,4027.8567,3993.9209,4007.2019,15102730800,-0.02415530196491739,-268910.87000000005,-89154.99999999997,4,110,1,1.9671519453388568e-19,0,1.671865260612048e-10,0,0,0,0,0,40,0,0,0,0,0,-0.37658365295990787,-0.02415530196491739,0,moneyflow,0.0,0,0,watch,0,0
2025-07-17,4005.067,4034.5935,4005.067,4034.491,16124904100,0.014510950803710182,162091.08000000013,196718.22999999998,4,110,1,9.835759726694284e-20,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.22408730405713015,0.014510950803710182,1,moneyflow,0.0,0,0,watch,0,0
2025-07-18,4039.8712,4064.6378,4039.3181,4058.5486,18621106300,-0.006873277515568474,-77215.68999999989,270335.20999999996,4,110,1,4.917879863347142e-20,0,1.671865260612048e-10,0,0,0,0,0,42,0,0,0,0,0,-0.10723817925838715,-0.006873277515568474,0,moneyflow,0.0,0,0,watch,0,0
2025-07-21,4069.7685,4086.1171,4063.4427,4085.6072,22326847600,0.00810024352073857,91215.87,-193766.1,4,115,1,2.458939931673571e-20,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.12603253445813312,0.00810024352073857,0,moneyflow,0.0,0,0,watch,0,0
2025-07-22,4087.3354,4119.2021,4068.3383,4118.9582,25759698500,-0.0006137467283676086,-6936.830000000082,-115972.13999999998,4,125,1,1.2294699658367855e-20,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.009613034244287326,-0.0006137467283676086,0,moneyflow,0.0,0,0,watch,0,0
2025-07-23,4129.1476,4155.6783,4113.9085,4119.7685,30050615400,-0.0005941186569925921,-6754.24999999984,439743.91,4,120,1,6.1473498291839276e-21,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.009341987427352157,-0.0005941186569925921,0,moneyflow,0.0,0,0,watch,0,0
2025-07-24,4116.8312,4152.4265,4111.8849,4149.0368,31963239200,0.0014502900751687756,16488.159999999916,292480.31999999995,4,130,1,3.0736749145919638e-21,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.023360083322430017,0.0014502900751687756,0,moneyflow,0.0,0,0,watch,0,0
2025-07-25,4145.3195,4150.4994,4117.8005,4127.1634,27359496300,-0.02533906728340764,-286425.76,-355716.83,4,115,1,1.5368374572959819e-21,0,1.671865260612048e-10,0,0,0,0,0,62,0,0,0,0,0,-0.40673826907429966,-0.02533906728340764,0,moneyflow,0.0,0,0,watch,0,0
2025-07-28,4128.1993,4146.12,4112.9677,4135.8242,22275981500,0.0037846942197336917,42833.200000000084,32190.149999999994,4,110,1,7.6841872864799095e-22,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.06063724693195965,0.0037846942197336917,0,moneyflow,0.0,0,0,watch,0,0
2025-07-29,4132.6833,4153.3307,4117.5772,4152.0247,23080788000,-0.0043396437094609785,-49316.57999999996,121181.04000000001,4,110,1,3.8420936432399547e-22,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.06970303284057135,-0.0043396437094609785,0,moneyflow,0.0,0,0,watch,0,0
2025-07-30,4148.9405,4185.2064,4127.4301,4151.2379,24985304800,-0.033315697082417224,-377806.4099999999,-36058.509999999995,4,110,1,1.9210468216199774e-22,0,1.671865260612048e-10,0,0,0,0,0,62,0,0,0,0,0,-0.5276928526325202,-0.033315697082417224,0,moneyflow,0.0,0,0,watch,0,0
2025-07-31,4141.5612,4141.8243,4063.6662,4075.5912,26708740600,-0.06062519295174402,-682371.2499999999,-1027964.36,4,115,1,9.605234108099887e-23,0,1.671865260612048e-10,0,0,0,0,0,60,0,0,0,0,0,-0.8729979109707316,-0.06062519295174402,0,moneyflow,0.0,0,0,watch,0,0
2025-08-01,4069.9254,4085.3543,4040.462,4054.9286,19622182600,-0.024521936646844145,-275142.66000000003,-393334.06,2,80,1,4.8026170540499434e-23,0,1.4210854715202404e-10,0,0,0,0,0,35,0,0,0,0,0,-0.35964456721709775,-0.024521936646844145,0,moneyflow,0.0,0,0,watch,0,0
2025-08-04,4037.9378,4070.7023,4037.9378,4070.7023,16227590200,-0.012113930304620206,-136712.50999999998,170006.97,3,105,1,2.4013085270249717e-23,0,1.4958794437055166e-10,0,0,0,0,0,25,0,0,0,0,0,-0.17754112600974845,-0.012113930304620206,0,moneyflow,0.0,0,0,watch,0,0
2025-08-05,4080.3877,4106.2969,4075.5836,4103.45,17885199900,0.003125968136602692,35497.85999999988,25925.39999999998,4,110,1,1.2006542635124859e-23,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.047710274279189654,0.003125968136602692,0,moneyflow,0.0,0,0,watch,0,0
2025-08-06,4100.4283,4116.7085,4098.3544,4113.4852,17667615500,-0.010075632353310108,-114307.97000000007,-184687.62,3,105,1,6.003271317562429e-24,0,1.4958794437055166e-10,0,0,0,0,0,20,0,0,0,0,0,-0.15459630631740917,-0.010075632353310108,0,moneyflow,0.0,0,0,watch,0,0
2025-08-07,4120.2822,4129.7382,4094.8214,4114.666,19864190200,-0.012270251978194535,-139406.1599999998,-77782.53999999998,4,110,1,3.0016356587812146e-24,0,1.671865260612048e-10,0,0,0,0,0,35,0,0,0,0,0,-0.18969528328091914,-0.012270251978194535,0,moneyflow,0.0,0,0,watch,0,0
2025-08-08,4109.2734,4122.2104,4097.4157,4104.9669,17317120100,-0.0187996275145837,-212556.74,-437616.07999999996,4,110,1,1.5008178293906073e-24,0,1.671865260612048e-10,0,0,0,0,0,30,0,0,0,0,0,-0.29444246527913237,-0.0187996275145837,0,moneyflow,0.0,0,0,watch,0,0
2025-08-11,4110.2939,4134.2462,4103.605,4122.5106,19044371600,0.028349537844735873,321522.26999999996,400556.73,4,110,1,7.504089146953037e-25,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.4314030960439455,0.028349537844735873,1,moneyflow,0.0,0,0,watch,0,0
2025-08-12,4123.5762,4153.2948,4121.2243,4143.8252,17728782300,0.01827381845986996,212927.1300000003,569819.31,4,110,1,3.7520445734765183e-25,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.27312924064853045,0.01827381845986996,1,moneyflow,0.0,0,0,watch,0,0
2025-08-13,4150.5037,4186.748,4147.1991,4176.5776,21393499900,0.024654642257396015,289557.05999999994,501058.27,4,110,1,1.8760222867382591e-25,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.3617879302773397,0.024654642257396015,1,moneyflow,0.0,0,0,watch,0,0
2025-08-14,4179.965,4220.3109,4165.9376,4173.3131,22110359500,0.007261226980340952,86056.93000000024,479758.3,4,110,1,9.380111433691296e-26,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.10616861875283198,0.007261226980340952,0,moneyflow,0.0,0,0,watch,0,0
2025-08-15,4162.4205,4214.7291,4157.495,4202.3533,26132756600,0.036844693460483496,436157.8599999999,736048.09,4,110,1,4.690055716845648e-26,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.5132908436892736,0.036844693460483496,1,moneyflow,0.0,0,0,watch,0,0
2025-08-18,4218.2471,4272.9602,4203.4191,4239.4125,30147910200,0.0006475403683638865,7721.419999999947,433261.43000000005,4,115,1,2.345027858422824e-26,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.009017725718493092,0.0006475403683638865,0,moneyflow,0.0,0,0,watch,0,0
2025-08-19,4241.7651,4264.2303,4215.2075,4223.3741,25081877100,-0.04570306213353376,-542329.2300000004,-799350.84,4,110,1,1.172513929211412e-26,0,1.671865260612048e-10,0,0,0,0,0,52,0,0,0,0,0,-0.6137351090201815,-0.04570306213353376,0,moneyflow,0.0,0,0,watch,0,0
2025-08-20,4208.4005,4272.1463,4190.5559,4271.3958,24648177300,-0.006709425929927589,-80318.45000000024,428712.48000000004,4,120,1,5.86256964605706e-27,0,1.671865260612048e-10,0,0,0,0,0,32,0,0,0,0,0,-0.09054354529819786,-0.006709425929927589,0,moneyflow,0.0,0,0,watch,0,0
2025-08-21,4284.3712,4308.4472,4273.6523,4288.0707,25903001400,-0.013989305634576748,-167954.63000000006,7539.0199999999895,4,120,1,2.93128482302853e-27,0,1.671865260612048e-10,0,0,0,0,0,42,0,0,0,0,0,-0.18870532129983741,-0.013989305634576748,0,moneyflow,0.0,0,0,watch,0,0
2025-08-22,4287.3633,4378.3881,4287.3633,4377.9977,29043489700,0.018708672499087746,230947.96999999974,1686917.44,4,115,1,1.465642411514265e-27,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.24918150001466247,0.018708672499087746,1,moneyflow,0.0,0,0,watch,0,0
2025-08-25,4416.2924,4472.6525,4404.7761,4469.2217,35809000600,-0.03920152330937867,-496070.93999999977,621314.1,4,120,1,7.328212057571325e-28,0,1.671865260612048e-10,0,0,0,0,0,50,0,0,0,0,0,-0.5125730899576036,-0.03920152330937867,0,moneyflow,0.0,0,0,watch,0,0
2025-08-26,4453.3526,4476.803,4435.5275,4452.5905,27062139500,-0.021642042124316543,-271842.17999999993,-375310.99,4,110,1,3.6641060287856624e-28,0,1.671865260612048e-10,0,0,0,0,0,40,0,0,0,0,1,-0.2812018146376802,-0.021642042124316543,0,moneyflow,0.0,0,0,watch,0,0
2025-08-27,4458.8399,4494.9126,4386.1266,4386.1266,33313389800,-0.04944895185654531,-611872.7099999995,-836276.3500000001,4,115,1,1.8320530143928312e-28,0,1.671865260612048e-10,0,0,0,0,0,68,0,0,0,0,0,-0.6196031419119231,-0.04944895185654531,0,moneyflow,0.0,0,0,watch,0,0
2025-08-28,4378.0351,4464.8028,4364.171,4463.782,29683453600,-0.007445890982878974,-93951.15999999981,287640.32,4,115,1,9.160265071964156e-29,0,1.671865260612048e-10,0,0,0,0,0,32,0,0,0,0,0,-0.09389214023948898,-0.007445890982878974,0,moneyflow,0.0,0,0,watch,0,0
2025-08-29,4455.8034,4516.8395,4452.3632,4496.7591,35193894700,0.022029039483683423,281327.9199999996,1379982.7999999998,4,115,1,4.580132535982078e-29,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.2734078769814403,0.022029039483683423,1,moneyflow,0.0,0,0,watch,0,0
2025-09-01,4516.8787,4528.1342,4487.5304,4523.7111,32036670800,-0.036885140067641396,-472723.5599999995,-841379.6699999999,4,115,1,2.290066267991039e-29,0,1.671865260612048e-10,0,0,0,0,0,62,0,0,0,0,0,-0.449468044425407,-0.036885140067641396,0,moneyflow,0.0,0,0,watch,0,0
2025-09-02,4521.9828,4548.8937,4454.4169,4490.4528,30393256600,-0.07927030710931998,-1019210.410000001,139356.11000000004,4,110,1,1.1450331339955195e-29,0,1.671865260612048e-10,0,0,0,0,0,62,0,0,0,0,0,-0.8795111554595955,-0.07927030710931998,0,moneyflow,0.0,0,0,watch,0,0
2025-09-03,4501.3388,4510.7303,4427.5176,4459.8296,25432021700,-0.014670570819956352,-187257.2800000006,-450204.4,4,110,1,5.7251656699775975e-30,0,1.671865260612048e-10,0,0,0,0,0,25,0,0,0,0,0,-0.16337991351784095,-0.014670570819956352,0,moneyflow,0.0,0,0,watch,0,0
2025-09-04,4461.2503,4465.4967,4327.5068,4365.2085,30793460900,-0.05918018455229518,-736183.5999999996,-702117.16,4,90,1,2.8625828349887988e-30,0,1.671865260612048e-10,0,0,0,0,0,45,0,0,0,0,0,-0.6326268201949181,-0.05918018455229518,0,moneyflow,0.0,0,0,watch,0,0
2025-09-05,4365.6083,4466.5603,4350.2974,4460.3249,24962565700,0.025821724689715143,328524.99000000034,975969.3300000001,4,100,1,1.4312914174943994e-30,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.27257778873705246,0.025821724689715143,1,moneyflow,0.0,0,0,watch,0,0
2025-09-08,4467.1693,4482.763,4438.0698,4467.5733,26763838200,-0.03400618969386418,-430109.88000000024,-662396.49,4,100,1,7.156457087471997e-31,0,1.671865260612048e-10,0,0,0,0,0,45,0,0,0,0,0,-0.35603293445943995,-0.03400618969386418,0,moneyflow,0.0,0,0,watch,0,0
2025-09-09,4448.739,4472.093,4412.6914,4436.2584,22137546000,-0.04567232403464231,-575636.87,-122857.97,3,95,1,3.5782285437359984e-31,0,1.4958794437055166e-10,0,0,0,0,0,45,0,0,0,0,0,-0.470742851267355,-0.04567232403464231,0,moneyflow,0.0,0,0,watch,0,0
2025-09-10,4438.2998,4466.6325,4414.5937,4445.3649,20359764600,0.014092998631550828,179170.31999999992,754162.7999999999,3,95,1,1.7891142718679992e-31,0,1.4958794437055166e-10,0,0,0,0,0,10,0,0,0,0,0,0.1448971625406212,0.014092998631550828,0,moneyflow,0.0,0,0,watch,0,0
2025-09-11,4438.839,4548.0345,4427.9242,4548.0345,25326405100,0.057002974869023657,746115.5500000003,1245622.62,4,110,1,8.945571359339996e-32,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.5535346773564656,0.057002974869023657,1,moneyflow,0.0,0,0,watch,0,0
2025-09-12,4544.5905,4564.6665,4517.7897,4521.998,26644200300,-0.05679842431096535,-739619.7399999995,-554616.9400000001,4,100,1,4.472785679669998e-32,0,1.671865260612048e-10,0,0,0,0,0,40,0,0,0,0,0,-0.5357710882680355,-0.05679842431096535,0,moneyflow,0.0,0,0,watch,0,0
2025-09-15,4534.8866,4566.9053,4522.4958,4533.0557,23188567800,-0.01874809414071493,-245794.22999999998,-47460.17000000003,4,100,1,2.236392839834999e-32,0,1.671865260612048e-10,0,0,0,0,0,30,0,0,0,0,0,-0.1766758570747151,-0.01874809414071493,0,moneyflow,0.0,0,0,watch,0,0
2025-09-16,4539.9217,4552.419,4494.7875,4523.3367,24926920600,-0.04847372613891926,-634286.9000000004,-738882.21,4,100,1,1.1181964199174995e-32,0,1.671865260612048e-10,0,0,0,0,0,70,0,0,0,0,0,-0.4497228296990741,-0.04847372613891926,0,moneyflow,0.0,0,0,watch,0,0
2025-09-17,4517.2855,4556.0296,4503.7959,4551.023,23571647200,-0.0006230166093136426,-8220.260000000126,563778.73,4,100,1,5.5909820995874976e-33,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.005927847508095799,-0.0006230166093136426,0,moneyflow,0.0,0,0,watch,0,0
2025-09-18,4546.0319,4573.8331,4454.9886,4498.109,30985982600,-0.07247914451353545,-942569.9099999999,-1171103.1,4,110,1,2.7954910497937488e-33,0,1.671865260612048e-10,0,0,0,0,0,78,0,0,0,0,0,-0.6604933541258614,-0.07247914451353545,0,moneyflow,0.0,0,0,watch,0,0
2025-09-19,4499.0906,4533.0919,4491.8437,4501.9195,22504400000,-0.0024216327242127266,-31437.88999999984,-204179.41999999998,4,110,1,1.3977455248968744e-33,0,1.671865260612048e-10,0,0,0,0,0,25,0,0,0,0,0,-0.022064834406140005,-0.0024216327242127266,0,moneyflow,0.0,0,0,watch,0,0
2025-09-22,4512.0251,4523.8695,4487.1299,4522.608,19645995600,-0.0066543825748210834,-87065.2200000002,-87025.09000000001,3,105,1,6.988727624484372e-34,0,1.4958794437055166e-10,0,0,0,0,0,20,0,0,0,0,0,-0.06062105136441591,-0.0066543825748210834,0,moneyflow,0.0,0,0,watch,0,0
2025-09-23,4536.7569,4560.7319,4459.7281,4519.7781,25282706200,-0.04246532124124985,-559429.6600000006,-741450.8300000001,4,110,1,3.494363812242186e-34,0,1.671865260612048e-10,0,0,0,0,0,57,0,0,0,0,0,-0.3827378213617554,-0.04246532124124985,0,moneyflow,0.0,0,0,watch,0,0
2025-09-24,4495.2659,4567.4948,4494.1133,4566.0708,22048260800,0.016489227108380335,219699.4899999999,513210.81999999995,4,110,1,1.747181906121093e-34,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.14737372459530326,0.016489227108380335,0,moneyflow,0.0,0,0,watch,0,0
2025-09-25,4563.9827,4613.9486,4558.8424,4593.4875,22982333300,0.0015438990574220043,20700.610000000015,1020750.95,4,110,1,8.735909530605465e-35,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.014073667780375243,0.0015438990574220043,0,moneyflow,0.0,0,0,watch,0,0
2025-09-26,4576.9142,4597.8472,4550.0487,4550.0487,20848211400,-0.03655075818447509,-484792.0100000001,-394690.33999999997,4,110,1,4.3679547653027325e-35,0,1.671865260612048e-10,0,0,0,0,0,40,0,0,0,0,0,-0.331128825263123,-0.03655075818447509,0,moneyflow,0.0,0,0,watch,0,0
2025-09-29,4555.0342,4647.5691,4541.4252,4620.0528,27435887700,0.018522153288807748,248915.07999999978,1846180.17,4,110,1,2.1839773826513662e-35,0,1.671865260612048e-10,0,0,0,0,0,10,0,0,0,0,0,0.16620749123371453,0.018522153288807748,0,moneyflow,0.0,0,0,watch,0,0
2025-09-30,4629.8987,4647.5031,4616.2243,4640.6935,24798035900,-0.056332460196448296,-753213.1700000004,-929077.3200000001,4,100,1,1.0919886913256831e-35,0,1.671865260612048e-10,0,0,0,0,0,62,0,0,0,0,0,-0.4989518889869109,-0.056332460196448296,0,moneyflow,0.0,0,0,watch,0,0
2025-10-09,4662.1133,4726.3449,4651.9895,4709.482,34767869600,-0.03882913865871783,-523897.8499999997,33360.08999999999,4,115,1,5.4599434566284156e-36,0,1.671865260612048e-10,0,0,0,0,0,57,0,0,0,0,0,-0.34148837590806397,-0.03882913865871783,0,moneyflow,0.0,0,0,watch,0,0
2025-10-10,4679.4983,4692.5858,4600.9646,4616.8341,31902089900,-0.09171695964179895,-1205038.9100000001,-1313131.5699999998,4,105,1,2.7299717283142078e-36,0,1.671865260612048e-10,0,0,0,0,0,60,0,0,0,0,0,-0.7595014404730298,-0.09171695964179895,0,moneyflow,0.0,0,0,watch,0,0
2025-10-13,4490.8661,4601.8072,4490.8661,4593.9785,31501035400,-0.039212260849464824,-510765.87,-421623.63,4,95,1,1.3649858641571039e-36,0,1.671865260612048e-10,0,0,0,0,0,40,0,0,0,0,0,-0.32327138757675655,-0.039212260849464824,0,moneyflow,0.0,0,0,watch,0,0
2025-10-14,4634.0543,4641.4492,4520.9258,4539.0644,37295403000,-0.06532854078752613,-841258.1699999997,-800968.4800000001,2,75,1,6.8249293207855195e-37,0,1.4210854715202404e-10,0,0,0,0,0,55,0,0,0,0,0,-0.5268554810731335,-0.06532854078752613,0,moneyflow,0.0,0,0,watch,0,0
2025-10-15,4544.2431,4608.8239,4526.834,4606.2879,28477185500,0.009065158443479382,118771.57000000014,1077480.91,4,100,1,3.4124646603927597e-37,0,1.671865260612048e-10,0,0,0,0,0,15,0,0,0,0,0,0.07309645535411036,0.009065158443479382,0,moneyflow,0.0,0,0,watch,0,0
2025-10-16,4588.9206,4645.0959,4586.2801,4618.4218,24823551800,-0.014530561531564769,-191839.71000000008,414120.94,4,110,1,1.7062323301963799e-37,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.11724327999715921,-0.014530561531564769,0,moneyflow,0.0,0,0,watch,0,0
2025-10-17,4610.6967,4618.5621,4509.3289,4514.2345,25690561700,-0.040018665789597146,-519783.7999999997,-1038617.5700000001,2,80,1,8.531161650981899e-38,0,1.4210854715202404e-10,0,0,0,0,0,35,0,0,0,0,0,-0.32386930384405016,-0.040018665789597146,0,moneyflow,0.0,0,0,watch,0,0
2025-10-20,4558.2421,4570.4376,4520.5024,4538.2201,21842040500,0.019745609662908673,258709.6399999999,169821.84,2,80,1,4.2655808254909497e-38,0,1.4210854715202404e-10,0,0,0,0,0,10,0,0,0,0,0,0.15812513886205304,0.019745609662908673,0,moneyflow,0.0,0,0,watch,0,0
2025-10-21,4556.1224,4615.463,4547.9283,4607.8715,21571117500,0.03436520965386821,458931.6699999995,1213605.33,4,100,1,2.1327904127454748e-38,0,1.671865260612048e-10,0,0,0,0,0,0,0,0,0,0,0,0.27067825607091717,0.03436520965386821,1,moneyflow,0.0,0,0,watch,0,0
2025-10-22,4576.0277,4603.4884,4567.2361,4592.57,18533396000,-0.034755527461985555,-465254.4399999999,328630.59,3,95,1,1.0663952063727374e-38,0,1.4958794437055166e-10,0,0,0,0,0,20,0,0,0,0,0,-0.27344343063891813,-0.034755527461985555,0,moneyflow,0.0,0,0,watch,0,0
2025-10-23,4578.7018,4611.3409,4541.6944,4606.3447,20046391700,-0.008400452407865149,-112891.46999999988,-54767.92999999999,3,95,1,5.331976031863687e-39,0,1.4958794437055166e-10,0,0,0,0,0,10,0,0,0,0,0,-0.06619201241656454,-0.008400452407865149,0,moneyflow,0.0,0,0,watch,0,0
2025-10-24,4622.7873,4660.6835,4622.7873,4660.6835,20881448300,0.03185339849050087,435250.7199999995,1307011.68,4,110,1,2.6659880159318435e-39,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.24691350998168082,0.03185339849050087,1,moneyflow,0.0,0,0,watch,0,0
2025-10-27,4699.3819,4720.4288,4687.6876,4716.0186,26220067400,-0.00884546278758342,-121864.32000000031,-226453.07999999996,4,110,1,1.3329940079659218e-39,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,-0.06859575643048928,-0.00884546278758342,0,moneyflow,0.0,0,0,watch,0,0
2025-10-28,4697.7277,4734.3218,4679.2288,4691.973,22090664500,-0.02132067968302353,-293013.4799999997,138625.20000000004,4,110,1,6.664970039829609e-40,0,1.671865260612048e-10,0,0,0,0,0,42,0,0,0,0,0,-0.16580146624976205,-0.02132067968302353,0,moneyflow,0.0,0,0,watch,0,0
2025-10-29,4701.0362,4747.8378,4697.268,4747.8378,24621132400,0.011478474947891337,158206.24000000034,-66659.05000000002,4,110,1,3.3324850199148044e-40,0,1.671865260612048e-10,0,0,0,0,0,20,0,0,0,0,0,0.08882160525051126,0.011478474947891337,0,moneyflow,0.0,0,0,watch,0,0
2025-10-30,4735.9807,4761.8339,4706.452,4709.911,27328911800,-0.07159548054313572,-977683.7800000003,-853582.2,4,110,1,1.6662425099574022e-40,0,1.671865260612048e-10,0,0,0,0,0,70,0,0,0,0,0,-0.541812722005521,-0.07159548054313572,0,moneyflow,0.0,0,0,watch,0,0
2025-10-31,4702.4946,4706.1395,4640.6676,4640.6676,28146474000,-0.07301077321017653,-979984.3399999999,-549273.3,4,100,1,8.331212549787011e-41,0,1.671865260612048e-10,0,0,0,0,0,68,0,0,0,0,0,-0.5472252932837968,-0.07301077321017653,0,moneyflow,0.0,0,0,watch,0,0
